Sampling Location,Duplicate Sample,Sample Date,Sample Time,Weather Condition (Dry or Wet),Top Sample Temperature (ºC),Site Actual Depth (ft),Top Sample Depth(ft),Top Salinity  (psu),Top Conductivity (S/m),"CTD (conductivity, temperature, depth profiler) Top Dissolved Oxygen (mg/L)",Percentage O2 Saturation Top Sample,Light Trans (% transparency) Top Sample,Top Sigma-T (kg/m3),Top Fluorometer (mg/m3),"CTD (conductivity, temperature, depth profiler) PH Top Sample",Top Sample Photosysthetically Active Radiation Reference (400-700nm light (uE/S),Top Sample Par (uE/S m2),Oxidation Reduction Potential (mV) Top Sample,Oxidation Reduction Potential (mV) Bottom Sample,Current Speed (knot),Current Direction (Current Direction),Wind Speed (mph),Wind Direction (Wind Direction),Sea State ,Winkler Method Top Dissolved Oxygen (mg/L),Secchi Depth (ft),Top PH,Top Total Coliform Cells/100 mL,Fecal Coliform Top Sample Less Than or Greater Than Result,Top Fecal Coliform Bacteria (Cells/100mL),Enterococcus Top Sample Less Than or Greater Than Result,Top Enterococci Bacteria (Cells/100mL),Top Nitrate/Nitrite (mg/L),Top Ammonium (mg/L),Top Ortho-Phosphorus (mg/L),Top Total Kjeldhal Nitrogen (mg/L),Top Silica (mg/L),Total Phosphorus(mg/L),Top Total Suspended Solid (mg/L),Top Active Chlorophyll 'A' (µg/L),Chlorophyll Top Sample Field (u/L (YSI),TOP Total Organic Carbon (mg/L),Top Dissolved Organic Carbon (mg/L),Top Dissolved Organic Carbon YSI (mg/L),Top Sample Depth  YSI (ft),Top Sample Salinity YSI (psu),Top Sample Temperature  YSI (ºC),Top Bacteria # per C.C. 1909,Top Beam Attenuation Coefficient,Top Five-Day Biochemical Oxygen Demand(mg/L),Top PCB Plate Count (Thous/mL) ,Top Coliform (Log No/mL),Oakwood BOD Top Sample (mg/L) ,Oakwood  Total Suspended Solid Top Sample  (mg/L),Oakwood Total Suspended Solid Bottom Sample (mg/L),Top Turbidity( Nephelometric Turbidity Units),Sampling Comment,Long,Lat,Type
N9,,9/5/1963,10:30 AM,,17.8,20,,34.3,,,,,,,,,,,,,W,,,,7.4,,,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-73.983333,40.568333,Permanent
N9,,9/12/1963,10:15 AM,,20.6,20,,32.2,,,,,,,,,,,,,E,,,,5,,,46,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/11/1964,10:45 AM,,15.6,20,,35,,,,,,,,,,,,,E,,,,6.8,,,8,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/18/1964,10:25 AM,,17.8,20,,29.4,,,,,,,,,,,,,S,,,,4.9,,,46,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/24/1964,10:15 AM,,16.7,20,,34.3,,,,,,,,,,,,,N,,,,8,,,15,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/10/1964,10:25 AM,,18.9,20,,32.9,,,,,,,,,,,,,N,,,,7.2,,,8,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/16/1964,9:50 AM,,21.7,20,,29.75,,,,,,,,,,,,,S,,,,4.6,,,46,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/23/1964,11:00 AM,,22.2,20,,31.5,,,,,,,,,,,,,S,,,,6.7,,,24,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/30/1964,10:25 AM,,22.2,20,,30.1,,,,,,,,,,,,,W,,,,6.8,,,15,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/6/1964,10:00 AM,,20.6,20,,32.9,,,,,,,,,,,,,W,,,,7.5,,,110,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/13/1964,10:15 AM,,20,20,,30.45,,,,,,,,,,,,,N,,,,6.4,,,110,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/20/1964,9:18 AM,,18.9,20,,30.8,,,,,,,,,,,,,N,,,,6.6,,,110,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/27/1964,9:20 AM,,20.6,20,,31.85,,,,,,,,,,,,,N,,,,6.1,,,110,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,9/3/1964,9:55 AM,,21.1,20,,32.55,,,,,,,,,,,,,N,,,,6.4,,,24,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/10/1965,10:07 AM,,15,20,,30.8,,,,,,,,,,,,,SE,,,,5.7,,,350,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/17/1965,10:22 AM,,15,20,,30.8,,,,,,,,,,,,,N,,,,8,,,33,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/24/1965,9:45 AM,,18.9,20,,30.45,,,,,,,,,,,,,S,,,,4.6,,,540,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/1/1965,10:08 AM,,17.2,20,,31.15,,,,,,,,,,,,,N,,,,6.8,,,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/8/1965,9:38 AM,,20.6,20,,30.8,,,,,,,,,,,,,NE,,,,6,,,540,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/15/1965,10:23 AM,,21.1,20,,29.4,,,,,,,,,,,,,NE,,,,7.1,,,33,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/22/1965,9:40 AM,,21.1,20,,28.35,,,,,,,,,,,,,SW,,,,4.8,,,540,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/29/1965,9:42 AM,,18.9,20,,31.85,,,,,,,,,,,,,NW,,,,7.4,,,5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/5/1965,10:05 AM,,22.8,20,,30.45,,,,,,,,,,,,,SW,,,,4.7,,,1600,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/12/1965,9:55 AM,,19.4,20,,31.85,,,,,,,,,,,,,NW,,,,7.1,,,49,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/19/1965,9:54 AM,,23.3,20,,30.45,,,,,,,,,,,,,NW,,,,5.5,,,540,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/26/1965,10:04 AM,,22.8,20,,32.9,,,,,,,,,,,,,SE,,,,6.5,,,79,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/23/1966,10:04 AM,,17.8,20,,30.1,,,,,,,,,,,,,W,,,,6.9,,,79,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/30/1966,10:03 AM,,20.6,20,,29.4,,,,,,,,,,,,,E,,,,5.9,,,220,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/7/1966,9:50 AM,,22.2,20,,30.1,,,,,,,,,,,,,W,,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/14/1966,9:43 AM,,21.1,20,,29.4,,,,,,,,,,,,,E,,,,4.8,,,110,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/21/1966,9:57 AM,,19.4,20,,30.45,,,,,,,,,,,,,W,,,,5.8,,,130,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/4/1966,9:40 AM,,18.9,20,,31.85,,,,,,,,,,,,,E,,,,5.9,,,33,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/11/1966,9:57 AM,,22.2,20,,28.7,,,,,,,,,,,,,S,,,,4.8,,,540,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/18/1966,10:10 AM,,21.7,20,,31.15,,,,,,,,,,,,,N,,,,6.5,,,23,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/25/1966,9:40 AM,,21.7,20,,28.35,,,,,,,,,,,,,S,,,,4.7,,,350,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-73.983333,40.568333,Permanent
N9,,9/1/1966,9:50 AM,,20.6,20,,32.2,,,,,,,,,,,,,N,,,,5.6,,,32,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,9/8/1966,9:53 AM,,21.1,20,,27.65,,,,,,,,,,,,,E,,,,4.4,,,79,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-73.983333,40.568333,Permanent
N9,,9/15/1966,9:50 AM,,20,20,,30.45,,,,,,,,,,,,,N,,,,7.2,,,23,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/8/1967,10:08 AM,,14.4,20,,31.85,,,,,,,,,,,,,E,,,,9.2,,,23,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/15/1967,10:00 AM,,15.6,20,,28.7,,,,,,,,,,,,,SW,,,,6.5,,,240,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/20/1967,9:54 AM,,20.6,20,,34.65,,,,,,,,,,,,,SE,,,,7.5,,,17,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,7/27/1967,9:55 AM,,21.7,20,,32.55,,,,,,,,,,,,,W,,,,7.1,,,49,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/3/1967,10:40 AM,,20.6,20,,30.8,,,,,,,,,,,,,S,,,,6.6,,,130,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/10/1967,10:18 AM,,22.2,20,,31.5,,,,,,,,,,,,,N,,,,6.8,,,79,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/17/1967,10:00 AM,,21.7,20,,30.8,,,,,,,,,,,,,S,,,,6.5,,,70,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/24/1967,10:12 AM,,19.4,20,,33.25,,,,,,,,,,,,,W,,,,6.9,,,17,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,8/30/1967,10:05 AM,,21.1,20,,29.4,,,,,,,,,,,,,E,,,,6,,,220,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,-73.983333,40.568333,Permanent
N9,,9/5/1967,10:12 AM,,18.3,20,,34.3,,,,,,,,,,,,,E,,,,7,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.983333,40.568333,Permanent
N9,,9/7/1967,9:57 AM,,18.3,20,,32.9,,,,,,,,,,,,,W,,,,7.3,,,79,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,-73.983333,40.568333,Permanent
N9,,9/13/1967,10:00 AM,,18.9,20,,30.45,,,,,,,,,,,,,S,,,,7.2,,,280,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,-73.983333,40.568333,Permanent
N9,,6/6/1968,10:14 AM,,15.6,,,26.3,,,,,,,,,,,,,E,,,,6.5,,,7900,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,-73.983333,40.568333,Permanent
N9,,7/3/1968,10:15 AM,,18.3,,,25.3,,,,,,,,,,,,,W,,,,6.9,,,28000,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,-73.983333,40.568333,Permanent
N9,,7/11/1968,10:20 AM,,16.7,,,31.3,,,,,,,,,,,,,W,,,,8.1,,,780,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,-73.983333,40.568333,Permanent
N9,,7/25/1968,10:25 AM,,19.4,,,30.7,,,,,,,,,,,,,E,,,,6.9,,,54000,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,-73.983333,40.568333,Permanent
N9,,8/6/1968,9:57 AM,,21.1,,,30.7,,,,,,,,,,,,,S,,,,7.7,,,680,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,-73.983333,40.568333,Permanent
N9,,8/8/1968,10:10 AM,,22.2,,,31.7,,,,,,,,,,,,,E,,,,7,,,200,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,-73.983333,40.568333,Permanent
N9,,8/13/1968,9:55 AM,,21.1,,,30.7,,,,,,,,,,,,,W,,,,7.2,,,2600,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,-73.983333,40.568333,Permanent
N9,,8/15/1968,9:35 AM,,21.1,,,29.3,,,,,,,,,,,,,W,,,,6.1,,,4900,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,-73.983333,40.568333,Permanent
N9,,8/20/1968,9:55 AM,,21.7,,,28.6,,,,,,,,,,,,,E,,,,6.4,,,4600,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,-73.983333,40.568333,Permanent
N9,,8/22/1968,9:50 AM,,19.4,,,32.7,,,,,,,,,,,,,E,,,,6.4,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,-73.983333,40.568333,Permanent
N9,,9/12/1968,10:00 AM,,21.1,,,27.3,,,,,,,,,,,,,E,,,,6.5,,,6400,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,-73.983333,40.568333,Permanent
N9,,9/17/1968,9:35 AM,,20,,,28.6,,,,,,,,,,,,,E,,,,6.6,,,22000,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,-73.983333,40.568333,Permanent
N9,,6/5/1969,10:30 AM,,16.7,,,27,,,,,,,,,,,,,W,,,,8.5,,,780,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,-73.983333,40.568333,Permanent
N9,,6/12/1969,9:46 AM,,18.3,,,25.6,,,,,,,,,,,,,E,,,,7.9,,,4900,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,-73.983333,40.568333,Permanent
N9,,6/19/1969,10:15 AM,,18.3,,,26.9,,,,,,,,,,,,,W,,,,7.9,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,-73.983333,40.568333,Permanent
N9,,6/26/1969,10:00 AM,,18.9,,,26.4,,,,,,,,,,,,,E,,,,6.6,,,4600,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,-73.983333,40.568333,Permanent
N9,,7/3/1969,10:00 AM,,19.4,,,29.8,,,,,,,,,,,,,W,,,,7,,,780,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,-73.983333,40.568333,Permanent
N9,,7/10/1969,10:05 AM,,20.6,,,27.6,,,,,,,,,,,,,E,,,,5.9,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,-73.983333,40.568333,Permanent
N9,,7/17/1969,10:15 AM,,22.2,,,29.5,,,,,,,,,,,,,W,,,,7,,,450,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,-73.983333,40.568333,Permanent
N9,,7/31/1969,10:05 AM,,22.2,,,30.8,,,,,,,,,,,,,W,,,,6.6,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,-73.983333,40.568333,Permanent
N9,,8/7/1969,9:40 AM,,23.9,,,25.4,,,,,,,,,,,,,W,,,,5.9,,,4900,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,-73.983333,40.568333,Permanent
N9,,8/13/1969,10:10 AM,,20.6,,,30.8,,,,,,,,,,,,,SL,,,,6.9,,,780,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,-73.983333,40.568333,Permanent
N9,,8/20/1969,9:40 AM,,21.1,,,25.8,,,,,,,,,,,,,W,,,,6.3,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,-73.983333,40.568333,Permanent
N9,,9/11/1969,10:00 AM,,20,,,28.7,,,,,,,,,,,,,W,,,,6.6,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,-73.983333,40.568333,Permanent
N9,,6/25/1970,10:15 AM,,18.3,,,28.2,,,,,,,,,,,,,W,,,,8,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,-73.983333,40.568333,Permanent
N9,,6/29/1970,10:02 AM,,18.3,,,28.8,,,,,,,,,,,,,E,,,,6.1,,,24000,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,-73.983333,40.568333,Permanent
N9,,7/2/1970,10:12 AM,,17.8,,,30.6,,,,,,,,,,,,,E,,,,7.9,,,4900,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,-73.983333,40.568333,Permanent
N9,,7/9/1970,9:41 AM,,19.4,,,28.5,,,,,,,,,,,,,W,,,,7.9,,,4900,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,-73.983333,40.568333,Permanent
N9,,8/3/1970,10:07 AM,,21.7,,,31.9,,,,,,,,,,,,,W,,,,6.5,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,-73.983333,40.568333,Permanent
N9,,8/13/1970,9:40 AM,,23.3,,,28.5,,,,,,,,,,,,,E,,,,5.7,,,9500,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,-73.983333,40.568333,Permanent
N9,,8/17/1970,10:38 AM,,22.8,,,31,,,,,,,,,,,,,SL,,,,7,,,780,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,-73.983333,40.568333,Permanent
N9,,8/20/1970,10:00 AM,,22.2,,,32.1,,,,,,,,,,,,,W,,,,7,,,3100,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,-73.983333,40.568333,Permanent
N9,,8/27/1970,9:48 AM,,22.2,,,30.8,,,,,,,,,,,,,E,,,,5.2,,,35000,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,-73.983333,40.568333,Permanent
N9,,9/3/1970,9:55 AM,,17.8,,,33.2,,,,,,,,,,,,,W,,,,6.5,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,-73.983333,40.568333,Permanent
N9,,9/10/1970,9:50 AM,,20,,,30,,,,,,,,,,,,,E,,,,6.1,,,4900,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,-73.983333,40.568333,Permanent
N9,,9/17/1970,10:12 AM,,20,,,32.6,,,,,,,,,,,,,W,,,,6.7,,,4900,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,-73.983333,40.568333,Permanent
N9,,6/3/1971,9:46 AM,,14.4,,,24.5,,,,,,,,,,,,,S,,,,8,,,7900,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,-73.983333,40.568333,Permanent
N9,,6/10/1971,9:55 AM,,15.6,,,31.3,,,,,,,,,,,,,E,,,,9.3,,,49000,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,-73.983333,40.568333,Permanent
N9,,6/17/1971,9:30 AM,,17.8,,,26.7,,,,,,,,,,,,,S,,,,6.1,,,17000,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,-73.983333,40.568333,Permanent
N9,,6/24/1971,10:07 AM,,19.4,,,31.1,,,,,,,,,,,,,W,,,,7.5,,,200,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,-73.983333,40.568333,Permanent
N9,,7/1/1971,9:55 AM,,22.2,,,26.8,,,,,,,,,,,,,E,,,,4.9,,,7900,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,-73.983333,40.568333,Permanent
N9,,7/8/1971,9:55 AM,,18.9,,,31,,,,,,,,,,,,,W,,,,6.8,,,780,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,-73.983333,40.568333,Permanent
N9,,7/29/1971,10:05 AM,,22.8,,,29.7,,,,,,,,,,,,,E,,,,7,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,-73.983333,40.568333,Permanent
N9,,8/4/1971,9:40 AM,,22.2,,,28.1,,,,,,,,,,,,,S,,,,7.3,,,35000,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,-73.983333,40.568333,Permanent
N9,,8/12/1971,9:57 AM,,20.6,,,25.6,,,,,,,,,,,,,N,,,,6.6,,,12000,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,-73.983333,40.568333,Permanent
N9,,8/19/1971,9:55 AM,,22.2,,,28.1,,,,,,,,,,,,,S,,,,6.6,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,-73.983333,40.568333,Permanent
N9,,8/26/1971,9:57 AM,,19.4,,,27.2,,,,,,,,,,,,,N,,,,7.1,,,3300,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,-73.983333,40.568333,Permanent
N9,,9/2/1971,9:55 AM,,20.6,,,23,,,,,,,,,,,,,SE,,,,6.2,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,-73.983333,40.568333,Permanent
N9,,6/8/1972,10:00 AM,,15,,,24.6,,,,,,,,,,,,,E,,,,7.1,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,-73.983333,40.568333,Permanent
N9,,6/15/1972,9:50 AM,,13.3,,,29.4,,,,,,,,,,,,,E,,,,7.4,,,490,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,-73.983333,40.568333,Permanent
N9,,6/28/1972,10:03 AM,,17.8,,,26.7,,,,,,,,,,,,,W,,,,6.8,,,490,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,-73.983333,40.568333,Permanent
N9,,7/6/1972,9:29 AM,,17.8,,,22.1,,,,,,,,,,,,,E,,,,6.5,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,-73.983333,40.568333,Permanent
N9,,7/13/1972,10:00 AM,,18.3,,,28.8,,,,,,,,,,,,,W,,,,6.6,,,50,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,-73.983333,40.568333,Permanent
N9,,7/20/1972,9:20 AM,,22.2,,,24.8,,,,,,,,,,,,,E,,,,7.2,,,130,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,-73.983333,40.568333,Permanent
N9,,7/27/1972,9:22 AM,,17.2,,,31.1,,,,,,,,,,,,,W,,,,5.9,,,790,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,-73.983333,40.568333,Permanent
N9,,8/3/1972,9:05 AM,,21.1,,,27.1,,,,,,,,,,,,,W,,,,4.2,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,-73.983333,40.568333,Permanent
N9,,8/7/1972,9:30 AM,,21.7,,,30.6,,,,,,,,,,,,,W,,,,6.7,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,-73.983333,40.568333,Permanent
N9,,8/24/1972,9:40 AM,,21.7,,,27.9,,,,,,,,,,,,,SL,,,,7.2,,,230,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,-73.983333,40.568333,Permanent
N9,,9/7/1972,9:55 AM,,21.1,,,29.1,,,,,,,,,,,,,E,,,,6,,,230,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,-73.983333,40.568333,Permanent
N9,,9/14/1972,10:30 AM,,21.1,,,26.4,,,,,,,,,,,,,E,,,,4.7,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,-73.983333,40.568333,Permanent
N9,,6/7/1973,9:46 AM,,17.2,,,21.3,,,,,,,,,,,,,W,,,,6.1,,,5400,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,-73.983333,40.568333,Permanent
N9,,6/18/1973,9:53 AM,,14.4,,,27.1,,,,,,,,,,,,,E,,,,5.4,,,3500,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,-73.983333,40.568333,Permanent
N9,,6/25/1973,9:20 AM,,17.8,,,24.1,,,,,,,,,,,,,W,,,,4.1,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,-73.983333,40.568333,Permanent
N9,,7/12/1973,9:43 AM,,18.3,,,26.2,,,,,,,,,,,,,SW,,,,6,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,-73.983333,40.568333,Permanent
N9,,7/19/1973,9:42 AM,,19.4,,,27.2,,,,,,,,,,,,,W,,,,7.4,,,790,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,-73.983333,40.568333,Permanent
N9,,8/2/1973,9:50 AM,,21.7,,,31.2,,,,,,,,,,,,,E,,,,6.8,,,490,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,-73.983333,40.568333,Permanent
N9,,8/9/1973,9:49 AM,,22.8,,,27.7,,,,,,,,,,,,,E,,,,5.3,,,5400,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,-73.983333,40.568333,Permanent
N9,,8/16/1973,9:45 AM,,21.1,,,31.7,,,,,,,,,,,,,W,,,,6,,,790,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,-73.983333,40.568333,Permanent
N9,,8/23/1973,9:15 AM,,21.7,,,26,,,,,,,,,,,,,E,,,,3.9,,,9200,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,-73.983333,40.568333,Permanent
N9,,8/30/1973,9:45 AM,,22.8,,,30.3,,,,,,,,,,,,,NW,,,,7,,,230,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,-73.983333,40.568333,Permanent
N9,,9/6/1973,9:24 AM,,23.9,,,27.4,,,,,,,,,,,,,E,,,,4.8,,,16000,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,-73.983333,40.568333,Permanent
N9,,9/12/1973,9:55 AM,,18.3,,,31.4,,,,,,,,,,,,,W,,,,5.2,,,330,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,-73.983333,40.568333,Permanent
N9,,6/6/1974,9:50 AM,,17.2,,,28.5,,,,,,,,,,,,,W,,,,7.4,,,460,,10,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,-73.9833333,40.5683333,Permanent
N9,,6/19/1974,10:45 AM,,20,,,28,,,,,,,,,,,,,E,,,,7,,,2400,,1450,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,-73.9833333,40.5683333,Permanent
N9,,7/1/1974,9:50 AM,,20,,,26.7,,,,,,,,,,,,,W,,,,5.9,,,1100,,300,,,,,,,,,,,,,,,,,,,,,,,6.3,,,,,-73.9833333,40.5683333,Permanent
N9,,7/11/1974,9:30 AM,,19.4,,,27.2,,,,,,,,,,,,,S,,,,6.9,,,3500,,520,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,-73.9833333,40.5683333,Permanent
N9,,7/25/1974,9:46 AM,,19.4,,,27.2,,,,,,,,,,,,,W,,,,4.4,,,9200,,1340,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,-73.9833333,40.5683333,Permanent
